"abandon kindness"
"monarch asoka"
"monarch ate"
"monarch beheld"
"monarch behold"
"monarch beholding"
"monarch bereft"
"monarch besides"
"monarch bhima"
"monarch bhimasena"
"monarch bhishma"
"monarch bit"
"monarch brahmanas"
"monarch capable"
"monarch careered"
"monarch cars"
"monarch casteth"
"monarch censure"
"monarch challenging"
"monarch childless"
"monarch clouds"
"monarch cognisant"
"monarch competent"
"monarch conduct"
"monarch cut"
"monarch dandadhara"
"monarch despairing"
"monarch devayani"
"monarch dhaumya"
"monarch dhrishtadyumna"
"monarch dhritarashtra"
"monarch diverse"
"monarch dost"
"monarch drona"
"monarch druma"
"monarch drums"
"monarch drupada"
"monarch duly"
"monarch duryodhana"
"monarch engage"
"monarch exterminate"
"monarch feel"
"monarch follow"
"monarch form"
"monarch fought"
"monarch ganga"
"monarch gladden"
"monarch govinda"
"monarch hardikya"
"monarch hari"
"monarch hast"
"monarch hath"
"monarch headless"
"monarch hear"
"monarch heard"
"monarch hearing"
"monarch heedful"
"monarch hence"
"monarch hither"
"monarch however"
"monarch hungry"
"monarch ikshvaku"
"monarch incapable"
"monarch indeed"
"monarch janaki"
"monarch janamejaya"
"monarch kalakirti"
"monarch karna"
"monarch kesava"
"monarch king"
"monarch kratha"
"monarch kripa"
"monarch krishna"
"monarch kuntis"
"monarch learn"
"monarch let"
"monarch listen"
"monarch loyal"
"monarch madhava"
"monarch marutta"
"monarch matsya"
"monarch men"
"monarch mistrust"
"monarch morality"
"monarch munjakesa"
"monarch nagnajita"
"monarch nahusha"
"monarch numbering"
"monarch one"
"monarch pandus"
"monarch pascimanupaka"
"monarch paundramatsyaka"
"monarch prahlada"
"monarch prince"
"monarch prithas"
"monarch proceeding"
"monarch produces"
"monarch prostrate"
"monarch pusha"
"monarch replied"
"monarch said"
"monarch saidask"
"monarch sakuni"
"monarch santanu"
"monarch sasavindu"
"monarch satyaki"
"monarch satyavatis"
"monarch saw"
"monarch saying"
"monarch senavindu"
"monarch senseless"
"monarch set"
"monarch shalya"
"monarch shikhandi"
"monarch shot"
"monarch shouldst"
"monarch sikhandin"
"monarch smiled"
"monarch soma"
"monarch soothe"
"monarch spake"
"monarch srutayudha"
"monarch sthanu"
"monarch suparswa"
"monarch suryaksha"
"monarch susarman"
"monarch takshaka"
"monarch tapati"
"monarch tell"
"monarch thereof"
"monarch thereupon"
"monarch thorough"
"monarch thought"
"monarch thus"
"monarch time"
"monarch tired"
"monarch ugrasena"
"monarch understood"
"monarch varshneya"
"monarch vasishtha"
"monarch vasudeva"
"monarch vasumitra"
"monarch vibhavasu"
"monarch vidura"
"monarch vikarna"
"monarch viswa"
"monarch viz"
"monarch vrihannala"
"monarch warriors"
"monarch waste"
"monarch water"
"monarch whilst"
"monarch wilt"
"monarch wouldst"
"monarch yama"
"monarch yayati"
"monarch yudhishthira"
"monarch yuyutsu"
"monarchs acts"
"monarchs age"
"monarchs arjuna"
"monarchs army"
"monarchs beheld"
"monarchs behold"
"monarchs bhishma"
"monarchs body"
"monarchs devayani"
"monarchs dost"
"monarchs drupada"
"monarchs drupadas"
"monarchs face"
"monarchs feet"
"monarchs followers"
"monarchs good"
"monarchs head"
"monarchs health"
"monarchs hearing"
"monarchs heart"
"monarchs hung"
"monarchs incapable"
"monarchs indeed"
"monarchs invincible"
"monarchs janamejaya"
"monarchs karna"
"monarchs let"
"monarchs priest"
"monarchs prithu"
"monarchs recognise"
"monarchs ritwiks"
"monarchs sacrifice"
"monarchs said"
"monarchs saying"
"monarchs shone"
"monarchs soldiers"
"monarchs therefore"
"monarchs uluka"
"monarchs understood"
"monarchs youth"
"money besides"
"moneyless wayfarer"
"mongoose continued"
"mongoose smiling"
"monkey angada"
"monkey host"
"monkey nala"
"monkeykings mainda"
"monkeys damayanti"
"monkeys kinnaras"
"monkeys ye"
"mons veneris"
"monster beheld"
"monster consider"
"monster thereupon"
"monsters inaccessible"
"monsters viswarupa"
"month acquires"
"month bathing"
"month drona"
"month eats"
"month following"
"month kartika"
"month manu"
"month night"
"month old"
"month proceed"
"month soma"
"month sravana"
"months duly"
"months examinest"
"months let"
"months time"
"mood mayst"
"mood narayana"
"moon afflicting"
"moon alas"
"moon becomes"
"moon behold"
"moon beholding"
"moon blazing"
"moon bore"
"moon cannot"
"moon causing"
"moon come"
"moon constitute"
"moon dronas"
"moon earth"
"moon filling"
"moon freed"
"moon god"
"moon hath"
"moon hid"
"moon indeed"
"moon keshava"
"moon looked"
"moon move"
"moon paurnamasaya"
"moon proceeding"
"moon risen"
"moon riseth"
"moon salutations"
"moon saying"
"moon similarly"
"moon soma"
"moon stars"
"moon sun"
"moon thus"
"moon waxes"
"moon whence"
"moon yudhishthira"
"moonless night"
"moons disc"
"moons endued"
"moons rays"
"moons rise"
"moons surely"
"moral beauty"
"morality agastya"
"morality arjuna"
"morality decrease"
"morality dhananjaya"
"morality embrace"
"morality falleth"
"morality fight"
"morality go"
"morality gratified"
"morality gudakesa"
"morality hast"
"morality hath"
"morality however"
"morality karna"
"morality morality"
"morality profit"
"morality said"
"morality taught"
"morality therefore"
"morality viz"
"morality wealth"
"morality wicked"
"morality worship"
"morality yudhishthira"
"morally therefore"
"morals met"
"moringa pterygosperma"
"morning acts"
"morning awakened"
"morning came"
"morning comes"
"morning dawned"
"morning duryodhana"
"morning extends"
"morning karna"
"morning noon"
"morning one"
"morning people"
"morning prayers"
"morning putting"
"morning rites"
"morning sanjaya"
"morning sun"
"morning ten"
"morning twilight"
"morning wealth"
"morrow arise"
"morrow comes"
"morrow cometh"
"morrow join"
"morrow messengers"
"mortal attain"
"mortal body"
"mortal creatures"
"mortal goeth"
"mortals attain"
"mortals retreats"
"mortals subsequently"
"mortals touch"
"mosquitoes tigers"
"moss arms"
"mother adrisyanti"
"mother also"
"mother asleep"
"mother become"
"mother begot"
"mother beholding"
"mother bhagirathi"
"mother bhima"
"mother bless"
"mother cannot"
"mother children"
"mother command"
"mother commandeth"
"mother continued"
"mother couldst"
"mother crying"
"mother damayanti"
"mother desire"
"mother diminished"
"mother earth"
"mother father"
"mother fire"
"mother fraught"
"mother gandhari"
"mother gangathat"
"mother garuda"
"mother hast"
"mother hath"
"mother hearing"
"mother hence"
"mother however"
"mother indeed"
"mother indulging"
"mother jahnavi"
"mother kaikeyi"
"mother kali"
"mother kausalya"
"mother kayavya"
"mother king"
"mother kunti"
"mother malavi"
"mother never"
"mother none"
"mother partha"
"mother pass"
"mother pensive"
"mother pritha"
"mother proceed"
"mother remembering"
"mother replied"
"mother said"
"mother sakuntala"
"mother sarama"
"mother satyavati"
"mother saw"
"mother say"
"mother saying"
"mother seeks"
"mother speak"
"mother therefore"
"mother think"
"mother today"
"mother verily"
"mother vidura"
"mother vinata"
"mother wert"
"mother yaja"
"mother ye"
"mother yudhishthira"
"motherinlaw doth"
"mothers affection"
"mothers also"
"mothers bidding"
"mothers body"
"mothers brother"
"mothers chitrangada"
"mothers conduct"
"mothers curse"
"mothers excreta"
"mothers lap"
"mothers line"
"mothers men"
"mothers milk"
"mothers release"
"mothers replied"
"mothers side"
"mothers sister"
"mothers teats"
"mothers therefore"
"mothers thigh"
"mothers thinking"
"mothers wishes"
"mothers wives"
"mothers womb"
"mothers wombs"
"mothers words"
"motion amongst"
"motion armed"
"motion cannot"
"motion forward"
"motion hence"
"motion incapable"
"motion pandya"
"motion sakra"
"motion ye"
"motionless caught"
"motionless reft"
"motives however"
"motives rightly"
"motives study"
"motives therefore"
"mount act"
"mount gandhamadana"
"mount hereupon"
"mount kailasa"
"mount meru"
"mount ye"
"mountain abode"
"mountain arjuna"
"mountain begat"
"mountain begirt"
"mountain beholding"
"mountain bhima"
"mountain bhrigutunga"
"mountain breast"
"mountain breasts"
"mountain cascades"
"mountain cave"
"mountain cavern"
"mountain caves"
"mountain cliff"
"mountain cliffs"
"mountain crests"
"mountain delightful"
"mountain devasabha"
"mountain equipped"
"mountain fastness"
"mountain fastnesses"
"mountain forests"
"mountain fresh"
"mountain gandhamadana"
"mountain hath"
"mountain himalaya"
"mountain himavat"
"mountain inflamed"
"mountain kailasa"
"mountain karna"
"mountain kings"
"mountain krishna"
"mountain kritavarman"
"mountain mainaka"
"mountain mandara"
"mountain meru"
"mountain metals"
"mountain partha"
"mountain path"
"mountain peak"
"mountain peaks"
"mountain precipices"
"mountain regions"
"mountain retreat"
"mountain rishabha"
"mountain rule"
"mountain saying"
"mountain shrouding"
"mountain similarly"
"mountain slope"
"mountain slopes"
"mountain splitting"
"mountain spring"
"mountain springs"
"mountain sree"
"mountain streams"
"mountain summit"
"mountain summits"
"mountain thus"
"mountain top"
"mountain tops"
"mountain tribes"
"mountain various"
"mountain vindhya"
"mountain vrikodara"
"mountain waves"
"mountain whither"
"mountaineers dwellers"
"mountains acquainted"
"mountains another"
"mountains approaching"
"mountains arjuna"
"mountains arrived"
"mountains beholding"
"mountains beyond"
"mountains born"
"mountains clouds"
"mountains conversant"
"mountains crest"
"mountains destitute"
"mountains dost"
"mountains endued"
"mountains forests"
"mountains ganga"
"mountains himavat"
"mountains human"
"mountains indeed"
"mountains mahadeva"
"mountains mahendra"
"mountains mandara"
"mountains meru"
"mountains oceans"
"mountains overgrown"
"mountains rivers"
"mountains saying"
"mountains split"
"mountains strewn"
"mountains thereafter"
"mountains till"
"mountains trembled"
"mountains unaccustomed"
"mountains viz"
"mountains whither"
"mountains woods"
"mouse ate"
"mouse beheld"
"mouse came"
"mouse conversant"
"mouse enter"
"mouse go"
"mouse hath"
"mouse palita"
"mouse species"
"mouses foe"
"mouth assuming"
"mouth bhima"
"mouth bhimasena"
"mouth drank"
"mouth everywhere"
"mouth fiery"
"mouth heart"
"mouth kshatriyas"
"mouth large"
"mouth narayana"
"mouth pierced"
"mouth properly"
"mouth roars"
"mouth sikhandin"
"mouth slay"
"mouth smoking"
"mouth speech"
"mouth sweta"
"mouth waters"
"mouth wherewith"
"mouth wide"
"mouth wideopen"
"mouth yudhishthira"
"mouth yuyudhana"
"mouths fierce"
"mouths kaksha"
"mouths varuna"
"moved alternately"
"movements armed"
"movements tell"
"movements thereupon"
"mr ch"
"mr pickford"
"mridu vahusali"
"mrigamanda hari"
"mrigavayadha sarpa"
"mrigavyadha sarpa"
"mrigi mrigamanda"
"mrityu blame"
"mrityu death"
"mrityu dhatri"
"mrityu kala"
"mrityu listen"
"mrityu mrityu"
"mrityu vaikinkara"
"mrityu vaisravana"
"mrityuthe trio"
"much drona"
"much indeed"
"much prahlada"
"much wealth"
"muchukunda beholding"
"muchukunda bhagiratha"
"muchukunda jahnu"
"muchukunda replied"
"muchukunda vaisravana"
"mudga wheat"
"mudgala observant"
"mudgala saying"
"mudgalas heart"
"mudgarapindaka kamvala"
"muhurta day"
"muhurta thirty"
"muhurtas day"
"muhurtta kshapa"
"mujaketu vivarddhana"
"muka sukumara"
"mukhakarni sasira"
"mukuta lohitakshi"
"mules camels"
"mules cats"
"mules unto"
"multiform aspect"
"multiform dhananjaya"
"multiform sahasratusti"
"multiform siva"
"multiform vishnu"
"mundagriva krishnaujas"
"mundavedanga pisanga"
"muni always"
"muni aurva"
"muni bade"
"muni begat"
"muni concentration"
"muni daksha"
"muni dakshas"
"muni dirghatamas"
"muni durvasa"
"muni dust"
"muni dwaipayana"
"muni galava"
"muni great"
"muni harimedhas"
"muni jaigishavya"
"muni kalakavrikhiya"
"muni kausika"
"muni knowing"
"muni markandeya"
"muni narada"
"muni parasara"
"muni qui"
"muni said"
"muni saraswata"
"muni sits"
"muni spake"
"muni thereupon"
"muni thinking"
"muni uddalaka"
"muni usanas"
"muni vaishwanara"
"muni vishvamitra"
"muni viswamitra"
"muni viz"
"muni vyasa"
"muni yayati"
"munificent monarch"
"munificent religious"
"munis applaud"
"munis clad"
"munis conversant"
"munis devala"
"munis disappeared"
"munis duly"
"munis durvasa"
"munis formerly"
"munis kasyapa"
"munis life"
"munis mode"
"munis one"
"munis praise"
"munis rising"
"munis sages"
"munis said"
"munis son"
"munis viz"
"munis words"
"muniswhoever partakes"
"munithe son"
"munivirya diptaroman"
"munja grass"
"murky clouds"
"muscles bare"
"muscles c"
"muscles sometimes"
"mushikada sankhasiras"
"music hear"
"music incapable"
"music repairing"
"musical measures"
"must however"
"must indeed"
"must therefore"
"mustard flowers"
"mustard seed"
"mustard seeds"
"mustering fortitude"
"musty elephants"
"mutton gratifies"
"mutual animosity"
"myrobalans karushas"
"mysteries accepting"
"mysteries bhishma"
"mysteries upanishads"
"mystery improper"
"mystery none"
"mystery tell"
"mystery unknown"
"nabhaga ikshvaku"
"nabhoda viswayu"
"nachika champeya"
"nachiketa continued"
"nachiketa lomaharsana"
"nachiketa nachiketa"
"nadijangha dwelt"
"naga art"
"naga chief"
"naga kaliya"
"naga kingdom"
"naga length"
"naga living"
"naga padmanabha"
"naga race"
"naga said"
"naga serpent"
"naga sesha"
"naga swastika"
"naga takshaka"
"naga takshakathese"
"naga thus"
"naga world"
"nagadatta agrayayin"
"nagadbheda bathing"
"nagas also"
"nagas apsaras"
"nagas arjuna"
"nagas arvuda"
"nagas battling"
"nagas bear"
"nagas beholding"
"nagas birds"
"nagas buffaloes"
"nagas chitra"
"nagas cries"
"nagas desirous"
"nagas herein"
"nagas one"
"nagas race"
"nagas rakshasas"
"nagas return"
"nagas sesame"
"nagas therefore"
"nagas utanka"
"nagasthat weapon"
"nahusha agastya"
"nahusha also"
"nahusha amvarisha"
"nahusha became"
"nahusha fully"
"nahusha however"
"nahusha marry"
"nahusha nahusha"
"nahusha pingala"
"nahusha puru"
"nahusha sachi"
"nahusha said"
"nahusha thinking"
"nahusha thorn"
"nahusha today"
"nahusha vriddhasarman"
"nahusha waned"
"nahusha yadu"
"nahusha yayati"
"nahushas son"
"naigameya sprang"
"naikadrik silayupa"
"naimisha always"
"naimisha bathing"
"naimisha forest"
"naimisha half"
"naimisha vahuda"
"naimisha ye"
"nairitas offspring"
"nairiti sankocha"
"naishadha damayanti"
"naishadha somaka"
"naishadha touching"
"naishadha wished"
"naka akshisantarjana"
"nakula capable"
"nakula carless"
"nakula fought"
"nakula goeth"
"nakula hath"
"nakula however"
"nakula indeed"
"nakula insensate"
"nakula karnas"
"nakula pritha"
"nakula replied"
"nakula sahadeva"
"nakula said"
"nakula satanika"
"nakula saying"
"nakula sent"
"nakula slain"
"nakula standing"
"nakula steedless"
"nakula stricken"
"nakula struck"
"nakulas bow"
"nakulas car"
"nakulas chariot"
"nakulas delay"
"nakulas driver"
"nakulas son"
"nakulas steeds"
"nala also"
"nala answered"
"nala bade"
"nala bearing"
"nala bewailing"
"nala bhadra"
"nala damayanti"
"nala destroyer"
"nala divodasa"
"nala gaya"
"nala gentle"
"nala handsome"
"nala hath"
"nala know"
"nala knoweth"
